Image Name,Majority Vote Label,Number of Annotators who Selected SSA (Out of 7),Partition,generated_caption
MHIST_dxb.png,HP,3,train,a histopathology slide showing the heart of a patient
MHIST_dxc.png,SSA,4,test,a histopathology slide showing the hepatius and histoidus cells in the liver bone bone bone bone bone bone bone bone
MHIST_dxd.png,HP,3,train,a histopathology slide showing the cells of the liver
MHIST_dxf.png,HP,3,train,a histopathology slide showing the location of the hepatitoidus in the left side of the brain
MHIST_dxg.png,HP,1,train,"a histopathology slide showing the hepatitoidus of the liver, with a number of histopathosisal cells"
MHIST_dxh.png,HP,1,train,a histopathology slide showing the purple and white areas of the skin
MHIST_dxi.png,HP,2,test,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dxn.png,HP,1,train,a histopathology slide showing the cross section of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dxp.png,HP,3,train,a histopathology slide showing the brain and histoathosisal cells
MHIST_dxq.png,HP,2,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dxt.png,SSA,5,test,"a histopathology slide showing the hepatitoidus of the liver, with a large, purple, stained, hetopathosis"
MHIST_dxu.png,HP,1,test,a histopathology slide showing the number of the cells in the liver
MHIST_dxv.png,HP,2,test,"a histopathology slide showing the cells of a human cell, with a number of cells in the cell"
MHIST_dxw.png,HP,1,train,a histopathology slide showing the location of the hepatitoidus in the liver
MHIST_dxx.png,HP,0,train,a histopathology slide showing the cells of the cell
MHIST_dxy.png,HP,2,train,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_dxz.png,HP,2,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_dya.png,HP,2,train,a histopathology slide showing the purple and purple areas of the tongue
MHIST_dyb.png,HP,1,train,a histopathology slide showing the structure of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dyc.png,HP,1,train,a histopathology slide showing the number of the cells in the liver
MHIST_dyd.png,HP,1,test,"a histopathology slide showing the hepatius and histoathsis of the liver, with the hepatius and histo"
MHIST_dye.png,HP,2,test,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_dyf.png,HP,2,train,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_dyg.png,HP,3,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dyh.png,HP,0,train,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_dyi.png,HP,2,train,a histopathology slide showing the cells in the left and right cells of the left cell
MHIST_dyj.png,HP,0,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dyk.png,HP,0,test,a histopathology slide showing the pattern of the purple and black areas of the liver
MHIST_dyl.png,HP,0,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the hetopathosis"
MHIST_dym.png,HP,2,train,a histopathology slide showing the brain and histoathosisal cells
MHIST_dyn.png,HP,0,test,a histopathology slide showing the location of the hepatius in the left side of the hepatius
MHIST_dyo.png,HP,0,test,a histopathology slide showing the pattern of the cells
MHIST_dyp.png,HP,1,test,a histopathology slide showing the pattern of the hepatitoidus in the heart
MHIST_dyr.png,HP,1,train,"a histopathology slide showing the hepatitoidus of the liver, with a large, purple, irregular, irregular, irregular"
MHIST_dys.png,HP,3,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dyt.png,HP,1,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_dyu.png,HP,1,train,a histopathology slide showing the purple blood cells in the liver
MHIST_dyv.png,HP,2,test,a histopathology slide showing the location of the hepatius in the left side of the brain
MHIST_dyx.png,HP,0,train,a histopathology slide showing the hepatitoidus and histoidus of the left side of the liver bone bone bone
MHIST_dyz.png,SSA,6,train,"a histopathology slide showing the cells of a human cell, with a number of cells in the cell"
MHIST_dza.png,HP,1,test,"a histopathology slide showing the hepatitoidus of the liver, with a large number of livers, and a large"
MHIST_dzc.png,HP,3,test,"a histopathology slide showing the hepatitoidus and histoidus of the liver, with the hetopathosis"
MHIST_dzd.png,HP,1,test,a histopathology slide showing the brain and histoathsis of a male
MHIST_dze.png,HP,1,test,a histopathology slide showing the pattern of the hepatitoidus in the left side of the hepatitoidus
MHIST_dzf.png,HP,1,train,a histopathology slide showing the location of the hepatius in the hepatius
MHIST_dzg.png,HP,0,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the hetopathsis, and hetopodrotrottictictictictictict"
MHIST_dzh.png,HP,1,train,a histopathology slide showing the location of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dzi.png,HP,1,train,a histopathology slide showing the pattern of the tissue tissue
MHIST_dzj.png,HP,2,train,a histopathology slide showing the purple and purple lines of the skin
MHIST_dzk.png,SSA,4,train,"a histopathology slide showing the cells of a human cell, with a number of cells in the cell"
MHIST_dzl.png,HP,1,test,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dzm.png,HP,3,test,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_dzn.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_dzo.png,HP,1,train,a histopathology slide showing the location of the left hand and the location of the right hand
MHIST_dzp.png,HP,1,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_dzq.png,HP,0,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the hetopathsis, and hetopodropae"
MHIST_dzr.png,HP,2,train,"a histopathology slide showing a purple stain of the hepatitoidus, a purple stain of the hepatitoidus, a hepatitoidus, a hepatitoidus, a, a hepatitoidus, a, a, a, a, a, a, a purple stain"
MHIST_dzs.png,HP,2,test,"a histopathology slide showing the cells of a human cell, with a number of cells in the cell"
MHIST_dzu.png,HP,3,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_dzv.png,HP,2,train,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dzw.png,HP,1,test,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver
MHIST_dzx.png,HP,2,test,"a histopathology slide showing the hepatitoidus and histoidus of the liver, with the hetopathosis"
MHIST_dzy.png,HP,1,train,"a histopathology slide showing the cells in the left and right cells of the left cell cells, showing the cells in the left cell"
MHIST_eaa.png,HP,1,train,a histopathology slide showing the cells of the human
MHIST_eab.png,SSA,4,train,"a histopathology slide showing the hepatitoidus and histoidus of the liver, with a large number of histoidus, and histoidus, and histoidus, and histoidus"
MHIST_eac.png,HP,1,test,a histopathology slide showing the brain and histoathsis
MHIST_ead.png,HP,0,train,a histopathology slide showing the structure of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_eae.png,HP,3,train,"a histopathology slide showing the cells of a human cell, and a cell membrane, in purple"
MHIST_eaf.png,HP,0,test,"a histopathology slide showing the structure of the tissue tissue, showing the tissue tissue, and the tissue tissue is a tissue tissue is"
MHIST_eag.png,HP,0,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_eah.png,HP,2,test,"a histopathology slide showing the location of the hepatius in the hepatius, and the hepatius in the he"
MHIST_eai.png,HP,3,test,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_eaj.png,SSA,4,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_eak.png,HP,0,test,a histopathology slide showing the cells of the human brain
MHIST_eal.png,HP,2,train,"a histopathology slide showing the location of the hepatius in the hepatius, and the hepatius in the he"
MHIST_eam.png,HP,3,test,"a histopathology slide showing the hepatius and histoathsis of the liver, with the hepatius and histo"
MHIST_ean.png,HP,2,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_eaq.png,HP,2,train,a histopathology slide showing the brain and histoathosis
MHIST_ear.png,HP,1,train,"a histopathology slide showing the hepatitoidus and histoidus of the liver, with the hetopathosis"
MHIST_eas.png,HP,0,train,a histopathology slide showing the pattern of the cells in the liver
MHIST_eat.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_eau.png,SSA,4,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_eaw.png,HP,0,train,a histopathology slide showing a purple stain of the human cell
MHIST_eax.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_eay.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_eaz.png,HP,3,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_eba.png,HP,2,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_ebb.png,HP,2,train,a histopathology slide showing the location of the liver bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone
MHIST_ebc.png,HP,2,test,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_ebe.png,HP,0,train,"a histopathology slide showing the cells of a human cell, with a purple and white pattern"
MHIST_ebf.png,HP,0,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_ebg.png,HP,1,train,"a histopathology slide showing the location of the tissue tissue in the left side of the tissue, and the tissue in the left side"
MHIST_ebh.png,SSA,5,test,a histopathology slide showing the purple and purple areas of the skin
MHIST_ebi.png,HP,3,train,a histopathology slide showing the location of the hepatius in the hepatius
MHIST_ebj.png,HP,0,train,a histopathology slide showing the hepatitoidus of the left eye and the hetopathosis of the hetopathsis
MHIST_ebm.png,HP,2,train,a histopathology slide showing the brain and histopathosisal cells
MHIST_ebn.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_ebo.png,HP,1,train,"a histopathology slide showing the cells of a human cell, and a cell membrane, with a"
